,text,metadata
51,"To express a concern, ask a question, or voice a complaint about patient care, patient rights, or legal compliance by contacting any of the following:Any member of the health care team. I can share my concerns with the team.Nursing Coordinator. This staff member wants to help as soon as I notice a patient care concern. A nursing coordinator is on duty at all times. Call the hospital operator at901-595-3300and ask for the nursing coordinator.Patient Relations Coordinator. This staff member generally can be reached from 8:30 a.m. to 5 p.m. to help with complaints of all kinds, including:Complaints about patient care, including formal complaints","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
52,".Concerns involving suspected discrimination, including on the basis of race, color, national origin, age, disability, or sex, and complaints regarding Title VI or ADA.Concerns involving suspected abuse. Call901-595-8383, or write to: Patient Relations Coordinator,St. JudeChildren’s Research Hospital Inc., 262 Danny Thomas Place, MS 282, Memphis, TN 38105-3678.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
53,"Any member of the health care team. I can share my concerns with the team.
Nursing Coordinator. This staff member wants to help as soon as I notice a patient care concern. A nursing coordinator is on duty at all times. Call the hospital operator at901-595-3300and ask for the nursing coordinator.
Patient Relations Coordinator. This staff member generally can be reached from 8:30 a.m. to 5 p.m. to help with complaints of all kinds, including:
Complaints about patient care, including formal complaints.
Concerns involving suspected discrimination, including on the basis of race, color, national origin, age, disability, or sex, and complaints regarding Title VI or ADA.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
54,"Concerns involving suspected abuse. Call901-595-8383, or write to: Patient Relations Coordinator,St. JudeChildren’s Research Hospital Inc., 262 Danny Thomas Place, MS 282, Memphis, TN 38105-3678.
St. JudeHelpLine. The HelpLine is for complaints that are not resolved promptly by a member of the health care team, the nursing coordinator, or the patient relations coordinator. The HelpLine is available at any time, 24 hours a day. A staff member answers the HelpLine Monday through Friday, 8 a.m.–4:30 p.m. After hours, please leave a message for a return call on the next business day. Call901-595-2999, or write to: HelpLine, C/O Quality Management,St. JudeChildren’s Research Hospital Inc., 262 Danny Thomas Place, MS 741, Memphis, TN, 38105-3678.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
55,"Privacy Officer. I can contact this staff member if my concern involves privacy or confidentiality rights. Call901-595-6141, or write to: HIPAA Privacy Officer,St. JudeChildren’s Research Hospital Inc., 262 Danny Thomas Place, MS 280, Memphis, TN 48 497 38105-3678.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
56,"I also may contact one of these agencies about my patient care and patient rights questions or complaints or about the hospital following advance directive requirements:The Tennessee Department of Health, Division of Health Care Facilities, Centralized Complaint Intake Unit, 665 Mainstream Drive, Second Floor, Nashville, TN 37243,800-287-0010.Quality Improvement Organization (QIO), Centers for Medicare and Medicaid Services (CMS), KEPRO QIO, 5700 Lombardo Center Dr., Suite 100, Seven Hills, OH 44131,844-430-9504.The Joint Commission, One Renaissance Blvd., Oakbrook Terrace, IL 60181,630-792-5000, www.jointcommission.org, email: complaint@jcaho.org. If you have questions about how to file a complaint, you may call the Joint Commission toll-free, 8:30 a.m.–5 p.m. weekdays at800-994-6610.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
57,"The Tennessee Department of Health, Division of Health Care Facilities, Centralized Complaint Intake Unit, 665 Mainstream Drive, Second Floor, Nashville, TN 37243,800-287-0010.
Quality Improvement Organization (QIO), Centers for Medicare and Medicaid Services (CMS), KEPRO QIO, 5700 Lombardo Center Dr., Suite 100, Seven Hills, OH 44131,844-430-9504.
The Joint Commission, One Renaissance Blvd., Oakbrook Terrace, IL 60181,630-792-5000, www.jointcommission.org, email: complaint@jcaho.org. If you have questions about how to file a complaint, you may call the Joint Commission toll-free, 8:30 a.m.–5 p.m. weekdays at800-994-6610.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
58,"I also may file a civil rights complaint with the U.S. Department of Health and Human Services, Office for Civil Rights, electronically through the Office for Civil Rights Complaint Portal, available at https://ocrportal.hhs.gov/ocr/portal/lobby.jsf; or by mail or phone at: U.S. Department of Health and Human Services, 200 Independence Ave., SW Room 509F, HHH Building, Washington, D.C. 20201,1-800-368-1019,800-537-7697(TDD). Complaint forms are available at www.hhs.gov/ocr/filing-with-ocr/index.html.","{'source_url': 'https://www.stjude.org/patient-experience/resources-families/privacy-legal/patient-rights.html', 'retrieved_at': '2025-09-29T19:29:59.454836', 'title': 'Patient Rights - St. Jude Children’s Research Hospital', 'section': 'Concerns, complaints and questions', 'super_section': None}"
59,"St. Jude Family of Websites
Explore our cutting edge research, world-class patient care, career opportunities and more.
St. Jude Children's Research Hospital Home
ResearchSt. Jude ResearchProgress: A Digital MagazineResearch & Clinical FacultySt. Jude CloudChildhood Cancer Survivor Study
St. Jude Research
Progress: A Digital Magazine
Research & Clinical Faculty
St. Jude Cloud
Childhood Cancer Survivor Study
CareersCareers at St. JudeHave More in Memphis
Careers at St. Jude
Have More in Memphis
Patient InformationCare & Treatment at St. JudeTogether by St. Jude™ online resourceLong-Term Follow-Up StudySt. Jude LIFE
Care & Treatment at St. Jude
Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/your-first-visit.html', 'retrieved_at': '2025-09-29T19:30:00.065491', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Information for New Patients | St. Jude Care & Treatment', 'super_section': None}"
60,"Together by St. Jude™ online resource
Long-Term Follow-Up Study
St. Jude LIFE
Education & OutreachEducation & Training at St. JudeSt. Jude Graduate School of Biomedical SciencesSt. Jude Global
Education & Training at St. Jude
St. Jude Graduate School of Biomedical Sciences
St. Jude Global
FundraisingGet InvolvedWays to Give
Get Involved
Ways to Give
Menu
Close
Patient & Family ResourcesHow to Seek TreatmentAffiliate ProgramInformation for New PatientsSt. Jude MyChartPatient Family Centered CareFamily CommonsPatient Education ResourcesHow to Request Medical Records
How to Seek Treatment
Affiliate Program
Information for New Patients
St. Jude MyChart
Patient Family Centered Care
Family Commons
Patient Education Resources
How to Request Medical Records","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/your-first-visit.html', 'retrieved_at': '2025-09-29T19:30:00.065491', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Information for New Patients | St. Jude Care & Treatment', 'super_section': None}"
61,"Family Commons
Patient Education Resources
How to Request Medical Records
Campus InformationClinics & ServicesHousingTransportationShuttle ScheduleVisiting MemphisPlaces to EatConcierge ServicesContact Directory
Clinics & Services
Housing
Transportation
Shuttle Schedule
Visiting Memphis
Places to Eat
Concierge Services
Contact Directory
Life Beyond St. JudeWhat to Expect after TreatmentGoing HomeHow to Transition to Adult CareCare for Childhood Cancer Survivors
What to Expect after Treatment
Going Home
How to Transition to Adult Care
Care for Childhood Cancer Survivors
All Diseases Treated at  St. Jude
Childhood CancersLeukemias and LymphomasBrain and Spine TumorsSolid Tumors
Leukemias and Lymphomas
Brain and Spine Tumors
Solid Tumors
Blood DisordersSickle Cell
Sickle Cell","{'source_url': 'https://www.stjude.org/treatment/patient-resources/while-here/your-first-visit.html', 'retrieved_at': '2025-09-29T19:30:00.065491', 'title': 'Information for New Patients | St. Jude Care & Treatment', 'section': 'Information for New Patients | St. Jude Care & Treatment', 'super_section': None}"
