id,text,metadata
766,"Patients need follow-up care to watch for recurrence after treatment ends. The medical team will suggest specific tests and their schedule.
In patients who do not have high-risk disease, the chance of relapse is 5–15%. In high-risk patients, the risk of relapse is about 50%. Relapse is most common in the first 2 years after treatment. Relapse is rare when there is no sign of cancer 5 years after completing treatment.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/neuroblastoma.html', 'retrieved_at': '2025-09-29T18:09:24.158549', 'title': 'Neuroblastoma in Children and Teens - Together by St. Jude™', 'section': 'Monitoring for relapse', 'super_section': None}"
767,"Survivors treated with chemotherapy or radiation should be monitored forlong-term and late effectsof therapy. Problems due to treatment could includehearing loss,heart problems,thyroid problems,decreased growth, decreasedbone density, andkidney damage.
About 25% of survivors have serious chronic health conditions 25 years after diagnosis, according to theChildhood Cancer Survivor Study.
Regular medical checkups by a primary health care provider are important to watch for health problems that can develop years after therapy.
Your child's care team should give you asurvivorship care planafter treatment has ended. This report will include needed tests and tips for a healthful lifestyle.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/neuroblastoma.html', 'retrieved_at': '2025-09-29T18:09:24.158549', 'title': 'Neuroblastoma in Children and Teens - Together by St. Jude™', 'section': 'Health after cancer', 'super_section': None}"
768,"Neuroblastoma is a type of cancer that grows from nerve cells called neuroblasts. It is most common in children under age 5.
Symptoms of neuroblastoma depend on the location of the tumor but may include a mass, pain, loss of appetite, and irritability.
Treatment for neuroblastoma depends on age, tumor features, and disease stage.
Treatments can include surgery, chemotherapy, radiation, and immunotherapy.
Survivors of neuroblastoma need monitoring and follow-up care after treatment ends.
—Reviewed: November 2023","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/neuroblastoma.html', 'retrieved_at': '2025-09-29T18:09:24.158549', 'title': 'Neuroblastoma in Children and Teens - Together by St. Jude™', 'section': 'Key points about neuroblastoma', 'super_section': None}"
769,"ImmunotherapyImmunotherapy is a cancer treatment that uses the immune system to fight cancer. This therapy works by helping the immune system find cancer cells and attack them or increase the immune response to cancer.
Immunotherapy is a cancer treatment that uses the immune system to fight cancer. This therapy works by helping the immune system find cancer cells and attack them or increase the immune response to cancer.
MIBG ScanA MIBG scan is a test that helps locate and diagnose certain types of tumors. It can also show when those types of tumors respond to therapy.
A MIBG scan is a test that helps locate and diagnose certain types of tumors. It can also show when those types of tumors respond to therapy.
Clinical TrialsA clinical trial is a research study to test new ways to treat or prevent diseases and health problems. Learn how to enroll in clinical trials.
A clinical trial is a research study to test new ways to treat or prevent diseases and health problems. Learn how to enroll in clinical trials.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/neuroblastoma.html', 'retrieved_at': '2025-09-29T18:09:24.158549', 'title': 'Neuroblastoma in Children and Teens - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
770,"Non-Hodgkin lymphoma (NHL) is the name for a group oflymphomasthat are notHodgkin lymphoma.
Lymphomas begin inlymphocytes. These white blood cells are part of the body's immune system. They can travel through the body in thebloodstreamor in a fluid calledlymphthat moves through lymph vessels.
Lymph drains into the bloodstream using the body's lymphatic system. This system includes the lymph vessels, lymph nodes, tonsils, thymus, bone marrow, and spleen.
Because lymph travels through the body, lymphoma can start in many places, such as:
Lymph nodes
Thymusgland
Spleen
Abdomen
Liver
Bone marrow
Skin
Bones","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'What is non-Hodgkin lymphoma?', 'super_section': None}"
771,"Signs and symptoms of lymphoma depend on where the disease starts and may include:
Swollen lymph nodes in the neck, underarm, and groin
Fever
Night sweats
Weight loss
Fatigue
Coughing
Trouble breathing
Swelling of the abdomen
Stomach pain
Loss ofappetite
Nausea
Vomiting
Pale skin
Bone pain
Rash with raised red bumps or sores that do not go away
The lymphatic system moves lymphocytes to many places in the body.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'Symptoms of non-Hodgkin lymphoma', 'super_section': None}"
772,"Risk factors may increase your child’s chances of getting a disease. Little is known about the risk factors for NHL in children. The risk factors we know so far are:
Weakimmune systemafter a bone marrow or solid organ transplant
Infection withEpstein-Barr virusor human immunodeficiency virus (HIV)
Agenetic disordersuch asataxia-telangiectasia
More common in males than females
More common in White than Black children","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'Risk factors for non-Hodgkin lymphoma', 'super_section': None}"
773,"Acancer diagnosisrequires tests andprocedures. The doctor will give your child a physical exam, take theirmedical history, and order tests such as:
Biopsy
Imaging tests
Ultrasound
Blood tests:Complete blood count,blood chemistry,lactate dehydrogenase, metabolic panel, and/or uric acid HIV test
HIV testor EBV test
SeeWaiting for Test Results
If the pathologist finds lymphoma cells in the biopsy sample, the lab will perform morelab testson the sample. These may includeflow cytometry,immunophenotyping, andcytogenetic analysis, if these tests are available.
X-ray of pediatric non-Hodgkin lymphoma with evidence of disease.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'Diagnosis of non-Hodgkin lymphoma', 'super_section': None}"
774,"The care team plans treatment based on the cancer stage. Some tumors grow rapidly, so lymphoma must be staged as quickly as possible.
To find out the stage of NHL, doctors may order more tests such as:
Bone marrow aspiration and biopsy
Lumbar puncture(spinal tap)
PET/CTimaging
The stage will tell how severe the cancer is, and if it has spread to other parts of the body.
The International Pediatric Non-Hodgkin Lymphoma Staging System divides the diseases into 4 stages:
Stage 1 and 2 lymphomas are limited-stage disease. The treatment for both stages is similar.
Stage 3 and 4 lymphomas are advanced-stage disease. The treatment for both stages is similar, but the length of treatment may vary depending on the stage.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'Stages of non-Hodgkin lymphoma', 'super_section': None}"
775,"NHL can beaggressivein children, so treatment must start as soon as possible. More aggressive treatment is needed in higher stages of cancer.
Treatment depends on:
Type of lymphoma
Stage of lymphoma
How well it may respond to treatment
Available treatments
Patient age and health
NHL treatment may include:
Chemotherapy
Targeted therapy
Immunotherapy
Radiation therapy
The treatment plan for some types of NHL depends on how the lymphoma responds when treatment begins. This approach is known asrisk-adapted therapy. Doctors choose therapy based on how well cancer responds to treatment.
Patients whose lymphoma responds well to treatment may get fewer medicines and possibly fewer side effects.
Patients whose lymphoma does not respond as well often require stronger therapies.
All patients get medicines and other therapies to help manage side effects.
Your child’s doctor will discuss treatment options with your family.
About 10–30% of NHL patients have a disease that is hard to treat or that comes back after treatment. Treatment options depend on the type of disease and may include:
Chemotherapy
Targeted therapy
Stem cell (bone marrow) transplant
Immunotherapy
Some patients may be able to take part in aclinical trialto test a new treatment.","{'source_url': 'https://together.stjude.org/en-us/conditions/cancers/non-hodgkin-lymphoma.html', 'retrieved_at': '2025-09-29T18:09:24.577393', 'title': 'Non-Hodgkin Lymphoma in Children and Teens - Together by St. Jude™', 'section': 'Treatment of non-Hodgkin lymphoma', 'super_section': None}"
