,text,metadata
510,"Chromosomes contain our genetic information – the instructions that tell each cell in the body how to function. Humans have 23 pairs of chromosomes in each cell of the body. People inherit half their chromosomes from their mother and half from their father. Chromosomes are made from strands of DNA (deoxyribonucleic acid). Segments of DNA are called ""genes."" Genes provide instructions for making proteins in the cell. Proteins act as the building blocks for everything in the body. Source: National Institutes of Health","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'Will My Children Get Cancer - Together by St. Jude™', 'super_section': None}"
511,"Most cases of childhood cancer are not thought to be due to aninheritedgenetic change.
Studies suggest that 5-15% of childhood cancer patients are born with a genetic condition that cause anincreased risk for cancer.
Sometimes the affected child is the first in the family to have the genetic condition. Other times, the child may inherit it from one or both parents.
There is a chance that the affected person will pass the condition on to future children.
Just because someone has an inherited condition, it does not mean he or she will develop cancer. However, for individuals with an increased risk of cancer, certain screening tests may be recommended.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'The facts:', 'super_section': None}"
512,"Agenetic counselorcan help answer questions about genetic testing and support families in their decision-making.
Counselors can also provide information about the risk of passing on agenetic conditionassociated with an increased chance of developing cancer.
In general, genetic testing starts with the person who had cancer. If that person is found to have a genetic condition, testing of his or her children should be discussed with a genetic counselor who can review the benefits and risks of genetic testing.
—Reviewed: May 2020","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'Should my child have genetic testing?', 'super_section': None}"
513,"Understanding CancerCancer is a disease of abnormal cell growth. In cancer, the signals that control cell growth don’t work properly. Learn how cancer grows and spreads.
Cancer is a disease of abnormal cell growth. In cancer, the signals that control cell growth don’t work properly. Learn how cancer grows and spreads.
Healthy LivingA healthy lifestyle is essential for people who had serious childhood diseases. Learn how to make nutritious eating, physical activity, and health screenings.
A healthy lifestyle is essential for people who had serious childhood diseases. Learn how to make nutritious eating, physical activity, and health screenings.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
514,"Katie's Story: Building Relationships with Health Care ProvidersBecause childhood cancer is so rare, health care providers may never care for a childhood cancer survivor. Those that do may not be aware of the possible late effects of childhood cancer treatment.
Because childhood cancer is so rare, health care providers may never care for a childhood cancer survivor. Those that do may not be aware of the possible late effects of childhood cancer treatment.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/will-my-children-get-cancer.html', 'retrieved_at': '2025-09-29T20:49:25.231026', 'title': 'Will My Children Get Cancer - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
515,"Certain treatments for childhood cancers can cause lung and breathing problems. You can take steps to protect and promote your lung health.
You can help prevent lung conditions and ensure problems are found and treated early.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'super_section': None}"
516,"The lungs transfer oxygen from the air to the blood, where it is circulated to the body tissues. The lungs also remove carbon dioxide, a waste product made by the body’s cells.
To reach the blood, oxygen must move through tiny air sacs (alveoli) in the lungs and into tiny blood vessels (capillaries) that surround each air sac.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'How the lungs work', 'super_section': None}"
517,"Treatments that can lead to lung damage include somechemotherapydrugs,radiation,surgery, and complications ofhematopoietic cell transplant(also known as bone marrow transplant or stem cell transplant). They can damage tiny air sacs and blood vessels in the lung. Therapies can also cause swelling of air passages and increased mucus production because of irritation or infection.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Cancer treatments that can cause lung and breathing problems', 'super_section': None}"
518,"Bleomycin
Carmustine (BCNU)
Lomustine(CCNU)
Busulfan","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Chemotherapy', 'super_section': None}"
519,"Radiation to the chest or underarm area
Total body radiation","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Radiation', 'super_section': None}"
520,Surgical proceduresinvolving the chest or lungs. These do not include surgery for placement of acentral venous access device.,"{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Surgery', 'super_section': None}"
521,"Transplant patients withgraft versus host diseaseare at risk.
Drugs called anthracyclines can damage the heart and may contribute to lung problems. This risk increases if patients received anthracyclines along with chemotherapy and radiation that causes lung problems.","{'source_url': 'https://together.stjude.org/en-us/treatment-tests-procedures/long-term-effects/lung-and-breathing-problems.html', 'retrieved_at': '2025-09-29T20:49:25.581326', 'title': 'Lung and Breathing Problems in Childhood Cancer Survivors - Together by St. Jude™', 'section': 'Bone marrow transplant', 'super_section': None}"
