id,text,metadata
49,"If other treatments do not work, your doctor may recommend surgery to remove the spleen (splenectomy). The spleen filters the blood and removes abnormal red blood cells from the body. Removing the spleen can help increase the number of red blood cells to treat the anemia.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Splenectomy', 'super_section': None}"
50,"In many cases of cold agglutinin disease or PCH, anemia symptoms are mild and go away on their own. It is important to treat the infection or other underlying cause.
Mild cold AIHA can be treated with rest and by avoiding cold. Take steps to keep your child warm by staying out of cold environments, increasing room temperatures, wearing warm clothing, using blankets and heaters, and avoiding cold foods and beverages. Your care team will help you know what steps to take and how long your child needs to avoid cold temperatures.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Treatments for cold AIHA', 'super_section': None}"
51,"The course of AIHA varies, depending on the type and the response to treatment. Most children only have AIHA for a few weeks to months. Some children will have AIHA that comes and goes over months to years and may need ongoing therapy. There is no way to know how quickly your child will recover from AIHA.
About 90% of children with AIHA will achieve remission. But the condition can be life-threatening if not treated. It is important to seek immediate medical care. Your child’s care provider will talk with you about your child’s diagnosis, treatment options, and monitoring needed.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Prognosis for AIHA', 'super_section': None}"
52,"Contact your child’s care team if your child:
Looks pale
Has increased yellowing of the skin
Has dark urine
Is more tired than usual
Talk to your care team about any questions or concerns you may have.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'When to call your care team', 'super_section': None}"
53,"What type of AIHA does my child have?
What are my child’s treatment options?
How will AIHA affect my child’s daily life?
What symptoms do I need to watch for and report immediately?
What is the long-term outlook for my child?
What follow-up appointments and medical care will my child need?","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Questions to ask your care team', 'super_section': None}"
54,"Autoimmune hemolytic anemia (AIHA) is an autoimmune disease that results in a decrease in the number of red blood cells (anemia).
Primary AIHA has no known cause.
Secondary AIHA is linked to an underlying health condition, such as an infection or other autoimmune disease.
There are 2 main categories of AIHA: warm and cold.
Some cases of AIHA do not need treatment. Others may need medicines, surgery, or a blood transfusion.
Most children recover from AIHA. But the condition can be life-threatening, and prompt medical care is important.
—Reviewed: September 2024","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Key Points about AIHA', 'super_section': None}"
55,"Steroid Medicines and BehaviorSteroid medicines can change your child’s behavior, emotions, and thoughts. Learn about these side effects and how to help your child.
Steroid medicines can change your child’s behavior, emotions, and thoughts. Learn about these side effects and how to help your child.
Blood TransfusionYour child may need a blood transfusion if they don’t have enough blood cells. Learn about types of blood product transfusions and what to expect.
Your child may need a blood transfusion if they don’t have enough blood cells. Learn about types of blood product transfusions and what to expect.
Complete Blood Count (CBC) TestA complete blood count (CBC) measures red blood cells, white blood cells, and platelets in the blood. Learn more about CBC and differential blood tests.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
56,"A complete blood count (CBC) measures red blood cells, white blood cells, and platelets in the blood. Learn more about CBC and differential blood tests.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/autoimmune-hemolytic-anemia-aiha.html', 'retrieved_at': '2025-09-29T20:33:26.702672', 'title': 'Autoimmune Hemolytic Anemia (AIHA) - Together by St. Jude™', 'section': 'Related content', 'super_section': None}"
57,"There are many types of blood disorders. A blood disorder can affect one or more parts of the blood includingred blood cells,white blood cells,platelets, andplasma. This can cause different symptoms and health problems depending on the blood cells that are affected.
Find information ontypes of blood disorders.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'Blood Disorder Diagnosis - Together by St. Jude™', 'super_section': None}"
58,"The first step of diagnosing a blood disorder is a physical exam and medical history. Your health care provider will ask about your child’s symptoms, recent illnesses, and any medicines your child takes. They may also ask about any family history of blood disorders.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'How are blood disorders diagnosed?', 'super_section': None}"
59,"Blood disorders are diagnosed based on a physical exam, medical history, lab tests, and other information.
Lab tests for blood disorders may include:
Complete blood count (CBC)to measure many features of the blood and get an overall picture of health
Blood smearto look at the size and shape of blood cells under a microscope
Reticulocyte countto measure the number of young red blood cells in your child’s body
Tests to measure iron, vitamins (Vitamin B12 and Folic acid), and other blood components
Hemoglobin test to detect abnormal types of hemoglobin
Tests to measure how blood clots
Tests to measure kidney and liver function
Bone marrow aspiration and biopsyto look at the number and size of cells found in a bone marrow sample
Genetic testingto check for inherited disorders or gene changes","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'Tests to diagnose blood disorders', 'super_section': None}"
60,"Genetic testingto check for inherited disorders or gene changes
Imaging tests for blood disorders may includeultrasound(sonogram) to examine the spleen.
When choosing diagnostic tests, the care team considers:
The type of blood disorder they think your child might have
Your child’s symptoms
Your child’s age and health history
Results of previous medical tests
Family history of blood disorders","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'Tests to diagnose blood disorders', 'super_section': None}"
61,"If test results suggest a blood disorder, your health care provider will likely refer you to a hematologist for more tests to diagnose the specific type of blood disorder. Ahematologistis a doctor who specializes in diagnosing and treating blood disorders.
Members of the care team will discuss the test results with you and options for treatment. The treatment plan for blood disorders depends on the type of blood disorder and the severity of the condition.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'Using test results to plan treatments', 'super_section': None}"
62,"It is normal to feel scared or overwhelmed when your child is diagnosed with a blood disorder. Here are some tips that can help you cope with a new diagnosis:
Communicate openly with your care team. Ask questions and share your concerns.
Keep a notebook with you during appointments. Write down your questions and important information so you don’t forget.
Ask how and when you will get your child’s test results.
Know what your child’s lab values mean.
Seek support from your care team and from other families who have been through a similar experience.","{'source_url': 'https://together.stjude.org/en-us/conditions/blood-disorders/blood-disorder-diagnosis.html', 'retrieved_at': '2025-09-29T20:33:26.911230', 'title': 'Blood Disorder Diagnosis - Together by St. Jude™', 'section': 'Tips for families facing a blood disorder diagnosis', 'super_section': None}"
